DEVICEID,LINE_TIMESTAMP,Q,P,T
LINE1,01-10-2020 18:31:31.539,,1.37,
LINE1,01-10-2020 18:31:32.539,,1.64,
LINE1,01-10-2020 18:31:39.999,0.04,1.44,15.83
LINE1,01-10-2020 18:32:09.534,,1.68,
LINE1,01-10-2020 18:32:24.534,,1.48,
LINE1,01-10-2020 18:32:39.998,0.04,1.55,15.88
LINE1,01-10-2020 18:33:39.999,0.04,1.52,15.83
LINE1,01-10-2020 18:34:39.998,0.04,1.68,15.85
LINE1,01-10-2020 18:34:41.534,,1.35,
LINE1,01-10-2020 18:34:42.534,,1.66,
LINE1,01-10-2020 18:34:54.034,,1.42,
LINE1,01-10-2020 18:35:22.034,,1.63,
LINE1,01-10-2020 18:35:26.034,,1.37,
LINE1,01-10-2020 18:35:27.534,,1.62,
LINE1,01-10-2020 18:35:36.534,,1.35,
LINE1,01-10-2020 18:35:37.534,,1.61,
LINE1,01-10-2020 18:35:39.999,0.04,1.6,15.88
LINE1,01-10-2020 18:36:11.034,,1.34,
LINE1,01-10-2020 18:36:13.034,,1.63,
LINE1,01-10-2020 18:36:26.034,,1.33,
LINE1,01-10-2020 18:36:27.034,,1.63,
LINE1,01-10-2020 18:36:30.034,,1.41,
LINE1,01-10-2020 18:36:32.034,,1.71,
LINE1,01-10-2020 18:36:33.034,,1.45,
LINE1,01-10-2020 18:36:36.534,,1.67,
LINE1,01-10-2020 18:36:39.999,0.04,1.5,15.77
LINE1,01-10-2020 18:36:43.034,,1.75,
LINE1,01-10-2020 18:36:49.034,,1.47,
LINE1,01-10-2020 18:37:39.998,0.04,1.48,15.78
LINE1,01-10-2020 18:38:39.999,0.04,1.56,15.78
LINE1,01-10-2020 18:38:47.034,,1.35,
LINE1,01-10-2020 18:38:50.034,,1.64,
LINE1,01-10-2020 18:38:51.034,,1.38,
LINE1,01-10-2020 18:38:52.034,,1.61,
LINE1,01-10-2020 18:39:35.034,,1.38,
LINE1,01-10-2020 18:39:36.034,,1.61,
LINE1,01-10-2020 18:39:39.999,0.04,1.6,15.79
LINE1,01-10-2020 18:40:39.999,0.04,1.55,15.78
LINE1,01-10-2020 18:40:41.034,,1.31,
LINE1,01-10-2020 18:40:42.034,,1.55,
LINE1,01-10-2020 18:41:17.035,,1.32,
LINE1,01-10-2020 18:41:18.034,,1.53,
LINE1,01-10-2020 18:41:39.999,0.04,1.65,15.78
LINE1,01-10-2020 18:42:00.034,,1.41,
LINE1,01-10-2020 18:42:02.034,,1.61,
LINE1,01-10-2020 18:42:39.999,0.04,1.53,15.77
LINE1,01-10-2020 18:43:39.999,0.04,1.55,15.67
LINE1,01-10-2020 18:44:12.537,,,15.45
LINE1,01-10-2020 18:44:27.539,,,15.23
LINE1,01-10-2020 18:44:39.999,0.04,1.45,15.12
LINE1,01-10-2020 18:45:04.541,,,14.91
LINE1,01-10-2020 18:45:09.539,,1.68,
LINE1,01-10-2020 18:45:12.539,,1.38,
LINE1,01-10-2020 18:45:13.539,,1.63,
LINE1,01-10-2020 18:45:14.540,,1.42,
LINE1,01-10-2020 18:45:25.535,,1.63,
LINE1,01-10-2020 18:45:29.534,,1.4,
LINE1,01-10-2020 18:45:31.534,,1.61,
LINE1,01-10-2020 18:45:33.534,,1.39,
LINE1,01-10-2020 18:45:34.534,,1.62,
LINE1,01-10-2020 18:45:39.998,0.04,1.58,14.9
LINE1,01-10-2020 18:46:10.534,,1.3,
LINE1,01-10-2020 18:46:13.534,,1.54,
LINE1,01-10-2020 18:46:39.998,0.04,1.46,14.75
LINE1,01-10-2020 18:46:44.534,,1.7,
LINE1,01-10-2020 18:46:56.534,,1.45,
LINE1,01-10-2020 18:47:25.534,,1.24,
LINE1,01-10-2020 18:47:26.534,,1.57,
LINE1,01-10-2020 18:47:27.535,,,14.97
LINE1,01-10-2020 18:47:31.536,,,15.18
LINE1,01-10-2020 18:47:37.535,,,15.4
LINE1,01-10-2020 18:47:39.999,0.04,1.53,15.57
LINE1,01-10-2020 18:47:43.535,,,15.79
LINE1,01-10-2020 18:47:48.536,,,16.04
LINE1,01-10-2020 18:47:55.035,,,16.29
LINE1,01-10-2020 18:48:00.035,,,16.53
LINE1,01-10-2020 18:48:05.535,,1.33,
LINE1,01-10-2020 18:48:06.534,,1.69,
LINE1,01-10-2020 18:48:09.535,,,16.75
LINE1,01-10-2020 18:48:21.534,,1.37,
LINE1,01-10-2020 18:48:21.535,,,16.97
LINE1,01-10-2020 18:48:23.534,,1.59,
LINE1,01-10-2020 18:48:39.998,0.04,1.54,17.07
LINE1,01-10-2020 18:49:39.998,0.05,1.55,17.06
LINE1,01-10-2020 18:50:39.998,0.04,1.4,17.07
LINE1,01-10-2020 18:50:43.535,,1.62,
LINE1,01-10-2020 18:51:31.539,,1.41,
LINE1,01-10-2020 18:51:39.999,0.04,1.56,16.97
LINE1,01-10-2020 18:51:44.539,,1.35,
LINE1,01-10-2020 18:51:46.540,,1.63,
LINE1,01-10-2020 18:52:17.534,,1.4,
LINE1,01-10-2020 18:52:19.034,,1.62,
LINE1,01-10-2020 18:52:21.035,,1.36,
LINE1,01-10-2020 18:52:22.534,,1.59,
LINE1,01-10-2020 18:52:39.998,0.04,1.56,16.96
LINE1,01-10-2020 18:52:42.534,,1.28,
LINE1,01-10-2020 18:52:44.034,,1.54,
LINE1,01-10-2020 18:53:39.998,0.05,1.59,17.07
LINE1,01-10-2020 18:54:11.034,,1.31,
LINE1,01-10-2020 18:54:12.034,,1.64,
LINE1,01-10-2020 18:54:18.034,,1.43,
LINE1,01-10-2020 18:54:39.999,0.05,1.5,17.16
LINE1,01-10-2020 18:54:55.034,,1.29,
LINE1,01-10-2020 18:54:56.034,,1.66,
LINE1,01-10-2020 18:55:00.034,,1.45,
LINE1,01-10-2020 18:55:21.034,,1.67,
LINE1,01-10-2020 18:55:36.034,,1.46,
LINE1,01-10-2020 18:55:39.998,0.04,1.47,17.13
LINE1,01-10-2020 18:56:25.034,,1.68,
LINE1,01-10-2020 18:56:36.034,,1.44,
LINE1,01-10-2020 18:56:39.998,0.04,1.55,17.29
LINE1,01-10-2020 18:57:07.034,,1.35,
LINE1,01-10-2020 18:57:08.034,,1.61,
LINE1,01-10-2020 18:57:27.036,,1.36,
LINE1,01-10-2020 18:57:28.036,,1.62,
LINE1,01-10-2020 18:57:39.998,0.05,1.55,17.28
LINE1,01-10-2020 18:58:39.999,0.04,1.55,17.28
LINE1,01-10-2020 18:59:39.998,0.05,1.63,17.29
LINE1,01-10-2020 18:59:59.534,,1.37,
LINE1,01-10-2020 19:00:04.534,,1.63,
LINE1,01-10-2020 19:00:06.534,,1.42,
LINE1,01-10-2020 19:00:08.534,,1.62,
LINE1,01-10-2020 19:00:39.998,0.05,1.6,17.29
LINE1,01-10-2020 19:01:36.535,,,17.5
LINE1,01-10-2020 19:01:39.999,0.04,1.48,17.34
LINE1,01-10-2020 19:02:08.534,,1.69,
LINE1,01-10-2020 19:02:11.534,,1.48,
LINE1,01-10-2020 19:02:39.999,0.05,1.54,17.5
LINE1,01-10-2020 19:02:51.535,,1.33,
LINE1,01-10-2020 19:02:52.534,,1.61,
LINE1,01-10-2020 19:03:21.534,,1.4,
LINE1,01-10-2020 19:03:29.534,,1.62,
LINE1,01-10-2020 19:03:39.999,0.04,1.46,17.48
LINE1,01-10-2020 19:04:39.998,0.05,1.57,17.51
LINE1,01-10-2020 19:05:39.999,0.04,1.52,17.5
LINE1,01-10-2020 19:06:39.999,0.05,1.51,17.51
LINE1,01-10-2020 19:07:40.000,0.05,1.55,17.61
LINE1,01-10-2020 19:08:39.999,0.05,1.52,17.56
LINE1,01-10-2020 19:09:06.025,,1.3,
LINE1,01-10-2020 19:09:07.025,,1.74,
LINE1,01-10-2020 19:09:10.025,,1.52,
LINE1,01-10-2020 19:09:39.998,0.05,1.56,17.73
LINE1,01-10-2020 19:09:49.025,,1.36,
LINE1,01-10-2020 19:09:50.025,,1.63,
LINE1,01-10-2020 19:10:09.025,,1.39,
LINE1,01-10-2020 19:10:10.025,,1.63,
LINE1,01-10-2020 19:10:33.025,,1.43,
LINE1,01-10-2020 19:10:39.998,0.05,1.57,17.57
LINE1,01-10-2020 19:11:02.029,,1.35,
LINE1,01-10-2020 19:11:03.029,,1.56,
LINE1,01-10-2020 19:11:05.029,,1.36,
LINE1,01-10-2020 19:11:06.029,,1.6,
LINE1,01-10-2020 19:11:20.031,,,17.78
LINE1,01-10-2020 19:11:39.999,0.05,1.58,17.77
LINE1,01-10-2020 19:12:39.998,0.05,1.65,17.73
LINE1,01-10-2020 19:12:40.025,,1.41,
LINE1,01-10-2020 19:12:51.025,,1.64,
LINE1,01-10-2020 19:13:09.025,,1.26,
LINE1,01-10-2020 19:13:10.025,,1.54,
LINE1,01-10-2020 19:13:39.999,0.05,1.55,17.84
LINE1,01-10-2020 19:14:28.525,,1.31,
LINE1,01-10-2020 19:14:29.526,,1.53,
LINE1,01-10-2020 19:14:40.000,0.05,1.65,17.83
LINE1,01-10-2020 19:14:43.025,,1.44,
LINE1,01-10-2020 19:14:57.525,,1.66,
LINE1,01-10-2020 19:15:06.525,,1.45,
LINE1,01-10-2020 19:15:11.525,,1.68,
LINE1,01-10-2020 19:15:17.525,,1.45,
LINE1,01-10-2020 19:15:39.998,0.05,1.49,17.85
LINE1,01-10-2020 19:16:39.998,0.05,1.61,17.95
LINE1,01-10-2020 19:16:46.025,,1.39,
LINE1,01-10-2020 19:16:47.025,,1.67,
LINE1,01-10-2020 19:16:48.025,,1.37,
LINE1,01-10-2020 19:16:49.025,,1.6,
LINE1,01-10-2020 19:17:37.528,,1.35,
LINE1,01-10-2020 19:17:39.998,0.05,1.55,17.96
LINE1,01-10-2020 19:17:44.029,,1.29,
LINE1,01-10-2020 19:17:45.029,,1.73,
LINE1,01-10-2020 19:17:47.529,,1.49,
LINE1,01-10-2020 19:18:18.530,,1.7,
LINE1,01-10-2020 19:18:27.030,,1.46,
LINE1,01-10-2020 19:18:39.999,0.05,1.54,17.95
LINE1,01-10-2020 19:19:39.999,0.05,1.59,17.95
LINE1,01-10-2020 19:20:30.026,,,18.16
LINE1,01-10-2020 19:20:32.026,,,17.94
LINE1,01-10-2020 19:20:39.998,0.05,1.5,18.06
LINE1,01-10-2020 19:20:49.025,,1.73,
LINE1,01-10-2020 19:20:52.025,,1.49,
LINE1,01-10-2020 19:21:39.998,0.05,1.53,18.05
LINE1,01-10-2020 19:22:39.998,0.05,1.66,18.05
LINE1,01-10-2020 19:22:46.025,,1.41,
LINE1,01-10-2020 19:22:51.025,,1.63,
LINE1,01-10-2020 19:23:15.025,,1.39,
LINE1,01-10-2020 19:23:16.025,,1.62,
LINE1,01-10-2020 19:23:40.000,0.05,1.57,18.14
LINE1,01-10-2020 19:24:39.998,0.05,1.5,18.22
LINE1,01-10-2020 19:24:55.030,,1.7,
LINE1,01-10-2020 19:24:57.030,,1.41,
LINE1,01-10-2020 19:25:00.031,,1.62,
LINE1,01-10-2020 19:25:13.030,,1.37,
LINE1,01-10-2020 19:25:15.030,,1.64,
LINE1,01-10-2020 19:25:39.998,0.05,1.56,18.15
LINE1,01-10-2020 19:26:33.526,,,17.94
LINE1,01-10-2020 19:26:39.999,0.05,1.57,17.84
LINE1,01-10-2020 19:26:41.026,,,17.56
LINE1,01-10-2020 19:26:52.026,,,17.33
LINE1,01-10-2020 19:27:15.025,,1.33,
LINE1,01-10-2020 19:27:16.025,,1.58,
LINE1,01-10-2020 19:27:39.999,0.04,1.45,17.5
LINE1,01-10-2020 19:27:49.025,,1.66,
LINE1,01-10-2020 19:27:53.025,,1.42,
LINE1,01-10-2020 19:27:55.025,,1.63,
LINE1,01-10-2020 19:28:08.025,,1.42,
LINE1,01-10-2020 19:28:09.025,,1.68,
LINE1,01-10-2020 19:28:18.025,,1.45,
LINE1,01-10-2020 19:28:39.998,0.04,1.64,17.58
LINE1,01-10-2020 19:29:21.525,,1.42,
LINE1,01-10-2020 19:29:27.525,,1.63,
LINE1,01-10-2020 19:29:39.998,0.04,1.53,17.5
LINE1,01-10-2020 19:30:39.999,0.04,1.55,17.5
LINE1,01-10-2020 19:31:18.531,,,17.27
LINE1,01-10-2020 19:31:39.998,0.04,1.52,17.32
LINE1,01-10-2020 19:32:39.998,0.04,1.51,17.4
LINE1,01-10-2020 19:33:01.525,,1.3,
LINE1,01-10-2020 19:33:02.525,,1.58,
LINE1,01-10-2020 19:33:19.526,,,17.6
LINE1,01-10-2020 19:33:24.025,,1.35,
LINE1,01-10-2020 19:33:25.526,,1.58,
LINE1,01-10-2020 19:33:27.025,,1.38,
LINE1,01-10-2020 19:33:28.025,,1.61,
LINE1,01-10-2020 19:33:39.999,0.04,1.57,17.56
LINE1,01-10-2020 19:34:14.525,,1.27,
LINE1,01-10-2020 19:34:15.526,,1.55,
LINE1,01-10-2020 19:34:39.998,0.04,1.47,17.56
LINE1,01-10-2020 19:35:10.525,,1.67,
LINE1,01-10-2020 19:35:11.525,,1.35,
LINE1,01-10-2020 19:35:12.525,,1.66,
LINE1,01-10-2020 19:35:18.525,,1.39,
LINE1,01-10-2020 19:35:25.526,,1.6,
LINE1,01-10-2020 19:35:26.525,,1.38,
LINE1,01-10-2020 19:35:27.025,,1.68,
LINE1,01-10-2020 19:35:31.025,,1.45,
LINE1,01-10-2020 19:35:39.999,0.05,1.62,17.5
LINE1,01-10-2020 19:36:00.025,,1.4,
LINE1,01-10-2020 19:36:15.025,,1.62,
LINE1,01-10-2020 19:36:24.025,,1.41,
LINE1,01-10-2020 19:36:25.025,,1.66,
LINE1,01-10-2020 19:36:39.998,0.04,1.53,17.5
LINE1,01-10-2020 19:37:21.026,,1.32,
LINE1,01-10-2020 19:37:22.026,,1.66,
LINE1,01-10-2020 19:37:25.027,,1.36,
LINE1,01-10-2020 19:37:26.027,,1.58,
LINE1,01-10-2020 19:37:34.027,,1.37,
LINE1,01-10-2020 19:37:37.028,,1.58,
LINE1,01-10-2020 19:37:39.999,0.05,1.53,17.33
LINE1,01-10-2020 19:38:27.030,,1.31,
LINE1,01-10-2020 19:38:28.030,,1.65,
LINE1,01-10-2020 19:38:39.998,0.04,1.48,17.34
LINE1,01-10-2020 19:39:14.025,,1.68,
LINE1,01-10-2020 19:39:15.025,,1.3,
LINE1,01-10-2020 19:39:16.025,,1.66,
LINE1,01-10-2020 19:39:22.025,,1.44,
LINE1,01-10-2020 19:39:23.025,,1.73,
LINE1,01-10-2020 19:39:27.025,,1.48,
LINE1,01-10-2020 19:39:39.998,0.04,1.58,17.29
LINE1,01-10-2020 19:40:06.025,,1.3,
LINE1,01-10-2020 19:40:07.025,,1.74,
LINE1,01-10-2020 19:40:08.025,,1.49,
LINE1,01-10-2020 19:40:39.999,0.04,1.62,17.34
LINE1,01-10-2020 19:40:52.025,,1.34,
LINE1,01-10-2020 19:40:53.025,,1.6,
LINE1,01-10-2020 19:41:39.998,0.05,1.54,17.28
LINE1,01-10-2020 19:42:39.999,0.05,1.54,17.28
LINE1,01-10-2020 19:43:39.998,0.05,1.52,17.17
LINE1,01-10-2020 19:44:39.998,0.04,1.45,17.17
LINE1,01-10-2020 19:44:40.030,,1.7,
LINE1,01-10-2020 19:44:44.030,,1.49,
LINE1,01-10-2020 19:45:39.999,0.04,1.58,17.12
LINE1,01-10-2020 19:46:15.526,,1.36,
LINE1,01-10-2020 19:46:17.525,,1.64,
LINE1,01-10-2020 19:46:27.025,,1.42,
LINE1,01-10-2020 19:46:39.999,0.04,1.46,17.07
LINE1,01-10-2020 19:47:39.999,0.04,1.6,17.07
LINE1,01-10-2020 19:47:51.526,,1.31,
LINE1,01-10-2020 19:47:52.525,,1.58,
LINE1,01-10-2020 19:48:39.998,0.04,1.56,16.97
LINE1,01-10-2020 19:49:39.998,0.04,1.63,17.05
LINE1,01-10-2020 19:49:44.025,,1.32,
LINE1,01-10-2020 19:49:45.025,,1.59,
LINE1,01-10-2020 19:50:02.525,,1.32,
LINE1,01-10-2020 19:50:03.525,,1.68,
LINE1,01-10-2020 19:50:06.025,,1.42,
LINE1,01-10-2020 19:50:25.026,,1.62,
LINE1,01-10-2020 19:50:39.998,0.04,1.62,16.97
LINE1,01-10-2020 19:50:40.026,,1.31,
LINE1,01-10-2020 19:50:41.026,,1.75,
LINE1,01-10-2020 19:50:42.026,,1.54,
LINE1,01-10-2020 19:51:39.998,0.04,1.58,16.9
LINE1,01-10-2020 19:51:52.030,,1.37,
LINE1,01-10-2020 19:51:58.030,,1.63,
LINE1,01-10-2020 19:52:39.998,0.04,1.59,16.9
LINE1,01-10-2020 19:53:30.025,,1.39,
LINE1,01-10-2020 19:53:32.025,,1.64,
LINE1,01-10-2020 19:53:40.000,0.04,1.55,16.85
LINE1,01-10-2020 19:54:39.998,0.04,1.52,16.86
LINE1,01-10-2020 19:55:08.025,,1.28,
LINE1,01-10-2020 19:55:09.025,,1.6,
LINE1,01-10-2020 19:55:27.025,,1.37,
LINE1,01-10-2020 19:55:30.025,,1.6,
LINE1,01-10-2020 19:55:39.999,0.04,1.55,16.74
LINE1,01-10-2020 19:55:45.025,,1.33,
LINE1,01-10-2020 19:55:46.025,,1.59,
LINE1,01-10-2020 19:56:14.025,,1.39,
LINE1,01-10-2020 19:56:16.025,,1.59,
LINE1,01-10-2020 19:56:39.999,0.04,1.7,16.68
LINE1,01-10-2020 19:56:41.025,,1.46,
LINE1,01-10-2020 19:57:35.028,,1.67,
LINE1,01-10-2020 19:57:39.999,0.04,1.62,16.69
LINE1,01-10-2020 19:58:06.030,,1.42,
LINE1,01-10-2020 19:58:32.031,,1.69,
LINE1,01-10-2020 19:58:39.999,0.04,1.62,16.67
LINE1,01-10-2020 19:58:43.025,,1.37,
LINE1,01-10-2020 19:58:44.025,,1.63,
LINE1,01-10-2020 19:59:16.025,,1.35,
LINE1,01-10-2020 19:59:17.025,,1.62,
LINE1,01-10-2020 19:59:26.025,,1.36,
LINE1,01-10-2020 19:59:27.025,,1.61,
LINE1,01-10-2020 19:59:39.998,0.04,1.54,16.64
LINE1,01-10-2020 20:00:39.999,0.04,1.52,16.63
LINE1,01-10-2020 20:01:39.999,0.04,1.5,16.64
LINE1,01-10-2020 20:02:40.000,0.04,1.54,16.51
LINE1,01-10-2020 20:03:26.025,,1.33,
LINE1,01-10-2020 20:03:29.025,,1.62,
LINE1,01-10-2020 20:03:39.998,0.04,1.61,16.3
LINE1,01-10-2020 20:03:42.525,,1.39,
LINE1,01-10-2020 20:03:43.525,,1.62,
LINE1,01-10-2020 20:03:54.525,,1.38,
LINE1,01-10-2020 20:03:57.025,,1.59,
LINE1,01-10-2020 20:04:39.999,0.04,1.55,16.3
LINE1,01-10-2020 20:05:10.030,,1.34,
LINE1,01-10-2020 20:05:11.031,,1.66,
LINE1,01-10-2020 20:05:12.030,,1.44,
LINE1,01-10-2020 20:05:39.998,0.04,1.62,16.22
LINE1,01-10-2020 20:05:55.018,,1.41,
LINE1,01-10-2020 20:05:59.017,,1.62,
LINE1,01-10-2020 20:06:15.018,,1.42,
LINE1,01-10-2020 20:06:39.998,0.04,1.55,16.18
LINE1,01-10-2020 20:07:39.999,0.04,1.58,16.3
LINE1,01-10-2020 20:08:06.017,,1.38,
LINE1,01-10-2020 20:08:08.017,,1.66,
LINE1,01-10-2020 20:08:21.017,,1.46,
LINE1,01-10-2020 20:08:39.999,0.04,1.61,16.3
LINE1,01-10-2020 20:08:57.017,,1.32,
LINE1,01-10-2020 20:08:58.017,,1.58,
LINE1,01-10-2020 20:09:39.999,0.04,1.52,16.32
LINE1,01-10-2020 20:10:39.999,0.04,1.58,16.29
LINE1,01-10-2020 20:11:39.999,0.04,1.5,16.31
LINE1,01-10-2020 20:12:15.018,,1.3,
LINE1,01-10-2020 20:12:16.017,,1.57,
LINE1,01-10-2020 20:12:22.017,,1.34,
LINE1,01-10-2020 20:12:23.517,,1.6,
LINE1,01-10-2020 20:12:33.017,,1.32,
LINE1,01-10-2020 20:12:34.517,,1.64,
LINE1,01-10-2020 20:12:39.998,0.04,1.63,16.2
LINE1,01-10-2020 20:12:57.017,,1.41,
LINE1,01-10-2020 20:12:59.017,,1.67,
LINE1,01-10-2020 20:13:06.017,,1.4,
LINE1,01-10-2020 20:13:07.017,,1.63,
LINE1,01-10-2020 20:13:10.017,,1.38,
LINE1,01-10-2020 20:13:13.017,,1.59,
LINE1,01-10-2020 20:13:30.518,,1.34,
LINE1,01-10-2020 20:13:31.017,,1.6,
LINE1,01-10-2020 20:13:39.998,0.04,1.53,16.24
LINE1,01-10-2020 20:14:39.999,0.04,1.56,16.2
LINE1,01-10-2020 20:15:39.998,0.04,1.5,16.2
LINE1,01-10-2020 20:16:17.517,,1.29,
LINE1,01-10-2020 20:16:18.517,,1.62,
LINE1,01-10-2020 20:16:27.017,,1.39,
LINE1,01-10-2020 20:16:28.017,,1.59,
LINE1,01-10-2020 20:16:39.998,0.04,1.55,16.19
LINE1,01-10-2020 20:17:39.999,0.04,1.5,16.07
LINE1,01-10-2020 20:18:24.022,,1.71,
LINE1,01-10-2020 20:18:26.022,,1.46,
LINE1,01-10-2020 20:18:39.999,0.04,1.58,16.03
LINE1,01-10-2020 20:19:22.017,,1.31,
LINE1,01-10-2020 20:19:23.017,,1.63,
LINE1,01-10-2020 20:19:35.018,,1.42,
LINE1,01-10-2020 20:19:37.017,,1.62,
LINE1,01-10-2020 20:19:39.998,0.04,1.48,15.98
LINE1,01-10-2020 20:20:39.998,0.04,1.61,15.98
LINE1,01-10-2020 20:20:50.017,,1.38,
LINE1,01-10-2020 20:20:51.017,,1.59,
LINE1,01-10-2020 20:21:23.017,,1.38,
LINE1,01-10-2020 20:21:25.018,,1.59,
LINE1,01-10-2020 20:21:39.998,0.04,1.53,15.98
LINE1,01-10-2020 20:22:06.017,,1.3,
LINE1,01-10-2020 20:22:07.017,,1.65,
LINE1,01-10-2020 20:22:08.017,,1.42,
LINE1,01-10-2020 20:22:10.017,,1.65,
LINE1,01-10-2020 20:22:39.999,0.04,1.55,15.99
LINE1,01-10-2020 20:23:39.999,0.04,1.32,15.88
LINE1,01-10-2020 20:23:40.004,,1.53,
LINE1,01-10-2020 20:24:39.998,0.04,1.58,15.83
LINE1,01-10-2020 20:25:39.999,0.04,1.58,15.78
LINE1,01-10-2020 20:26:07.017,,1.36,
LINE1,01-10-2020 20:26:08.017,,1.63,
LINE1,01-10-2020 20:26:09.017,,1.43,
LINE1,01-10-2020 20:26:21.517,,1.63,
LINE1,01-10-2020 20:26:39.999,0.04,1.49,15.83
LINE1,01-10-2020 20:27:11.017,,1.71,
LINE1,01-10-2020 20:27:22.018,,1.5,
LINE1,01-10-2020 20:27:39.999,0.04,1.53,15.78
LINE1,01-10-2020 20:28:39.999,0.04,1.66,15.83
LINE1,01-10-2020 20:28:40.017,,1.46,
LINE1,01-10-2020 20:29:11.017,,1.72,
LINE1,01-10-2020 20:29:17.518,,1.49,
LINE1,01-10-2020 20:29:39.998,0.04,1.39,15.78
LINE1,01-10-2020 20:29:40.003,,1.72,
LINE1,01-10-2020 20:29:46.518,,1.5,
LINE1,01-10-2020 20:30:39.999,0.04,1.55,15.66
LINE1,01-10-2020 20:31:31.022,,1.32,
LINE1,01-10-2020 20:31:33.022,,1.67,
LINE1,01-10-2020 20:31:39.998,0.04,1.64,15.78
LINE1,01-10-2020 20:32:29.017,,1.42,
LINE1,01-10-2020 20:32:32.017,,1.63,
LINE1,01-10-2020 20:32:39.999,0.04,1.6,15.67
LINE1,01-10-2020 20:32:46.017,,1.35,
LINE1,01-10-2020 20:32:47.017,,1.6,
LINE1,01-10-2020 20:32:58.017,,1.38,
LINE1,01-10-2020 20:33:02.017,,1.68,
LINE1,01-10-2020 20:33:20.017,,1.47,
LINE1,01-10-2020 20:33:31.018,,1.76,
LINE1,01-10-2020 20:33:33.017,,1.55,
LINE1,01-10-2020 20:33:34.017,,1.32,
LINE1,01-10-2020 20:33:35.017,,1.64,
LINE1,01-10-2020 20:33:39.999,0.04,1.48,15.67
LINE1,01-10-2020 20:34:10.017,,1.71,
LINE1,01-10-2020 20:34:11.017,,1.42,
LINE1,01-10-2020 20:34:12.017,,1.63,
LINE1,01-10-2020 20:34:32.017,,1.43,
LINE1,01-10-2020 20:34:34.017,,1.67,
LINE1,01-10-2020 20:34:36.017,,1.27,
LINE1,01-10-2020 20:34:37.017,,1.76,
LINE1,01-10-2020 20:34:39.999,0.04,1.57,15.66
LINE1,01-10-2020 20:35:13.017,,1.26,
LINE1,01-10-2020 20:35:14.017,,1.65,
LINE1,01-10-2020 20:35:17.017,,1.45,
LINE1,01-10-2020 20:35:29.017,,1.66,
LINE1,01-10-2020 20:35:31.017,,1.45,
LINE1,01-10-2020 20:35:39.999,0.04,1.6,15.62
LINE1,01-10-2020 20:35:41.017,,1.39,
LINE1,01-10-2020 20:35:42.018,,1.59,
LINE1,01-10-2020 20:35:49.017,,1.38,
LINE1,01-10-2020 20:35:53.017,,1.59,
LINE1,01-10-2020 20:36:13.018,,,15.39
LINE1,01-10-2020 20:36:25.018,,,15.18
LINE1,01-10-2020 20:36:39.999,0.04,1.55,15.02
LINE1,01-10-2020 20:37:04.017,,1.35,
LINE1,01-10-2020 20:37:04.018,,,14.8
LINE1,01-10-2020 20:37:07.018,,1.66,
LINE1,01-10-2020 20:37:21.018,,1.4,
LINE1,01-10-2020 20:37:23.018,,1.61,
LINE1,01-10-2020 20:37:36.020,,1.35,
LINE1,01-10-2020 20:37:37.020,,1.65,
LINE1,01-10-2020 20:37:39.998,0.04,1.6,14.58
LINE1,01-10-2020 20:37:52.022,,1.36,
LINE1,01-10-2020 20:37:55.023,,1.61,
LINE1,01-10-2020 20:38:09.022,,1.34,
LINE1,01-10-2020 20:38:10.023,,1.56,
LINE1,01-10-2020 20:38:39.998,0.04,1.58,14.47
LINE1,01-10-2020 20:39:02.018,,,14.68
LINE1,01-10-2020 20:39:10.019,,,14.92
LINE1,01-10-2020 20:39:12.018,,,15.12
LINE1,01-10-2020 20:39:16.018,,,15.35
LINE1,01-10-2020 20:39:20.518,,,15.56
LINE1,01-10-2020 20:39:24.018,,,15.78
LINE1,01-10-2020 20:39:28.518,,,15.98
LINE1,01-10-2020 20:39:32.518,,,16.2
LINE1,01-10-2020 20:39:37.018,,,16.42
LINE1,01-10-2020 20:39:39.998,0.04,1.53,16.42
LINE1,01-10-2020 20:39:43.018,,,16.64
LINE1,01-10-2020 20:39:51.018,,,16.86
LINE1,01-10-2020 20:40:07.018,,,17.07
LINE1,01-10-2020 20:40:39.999,0.04,1.57,17.07
LINE1,01-10-2020 20:41:40.000,0.04,1.61,17.07
LINE1,01-10-2020 20:42:02.517,,1.32,
LINE1,01-10-2020 20:42:03.518,,1.58,
LINE1,01-10-2020 20:42:11.517,,1.3,
LINE1,01-10-2020 20:42:12.517,,1.74,
LINE1,01-10-2020 20:42:17.517,,1.52,
LINE1,01-10-2020 20:42:39.998,0.04,1.45,17.07
LINE1,01-10-2020 20:43:03.517,,1.67,
LINE1,01-10-2020 20:43:09.517,,1.4,
LINE1,01-10-2020 20:43:15.517,,1.62,
LINE1,01-10-2020 20:43:27.517,,1.33,
LINE1,01-10-2020 20:43:28.517,,1.61,
LINE1,01-10-2020 20:43:33.018,,1.3,
LINE1,01-10-2020 20:43:35.018,,1.71,
LINE1,01-10-2020 20:43:36.017,,1.47,
LINE1,01-10-2020 20:43:39.999,0.04,1.6,16.97
LINE1,01-10-2020 20:44:31.022,,1.38,
LINE1,01-10-2020 20:44:33.022,,1.58,
LINE1,01-10-2020 20:44:39.998,0.04,1.56,16.96
LINE1,01-10-2020 20:45:39.999,0.04,1.45,17.06
LINE1,01-10-2020 20:46:39.999,0.04,1.6,17.07
LINE1,01-10-2020 20:46:51.017,,1.36,
