DEVICEID,LINE_TIMESTAMP,Q,P,T
LINE3,01-10-2020 21:45:40.014,0.05,2.49,18.59
LINE3,01-10-2020 21:46:40.014,0.05,2.51,18.62
LINE3,01-10-2020 21:47:40.013,0.05,2.51,18.53
LINE3,01-10-2020 21:48:40.014,0.05,2.5,18.52
LINE3,01-10-2020 21:49:40.015,0.05,2.51,18.53
LINE3,01-10-2020 21:50:40.015,0.05,2.48,18.53
LINE3,01-10-2020 21:51:40.015,0.05,2.51,18.52
LINE3,01-10-2020 21:52:40.014,0.05,2.54,18.46
LINE3,01-10-2020 21:53:40.015,0.05,2.51,18.4
LINE3,01-10-2020 21:54:40.013,0.05,2.51,18.4
LINE3,01-10-2020 21:55:40.015,0.05,2.5,18.42
LINE3,01-10-2020 21:56:40.014,0.05,2.51,18.4
LINE3,01-10-2020 21:57:40.015,0.05,2.51,18.43
LINE3,01-10-2020 21:58:40.014,0.05,2.54,18.41
LINE3,01-10-2020 21:59:40.014,0.05,2.49,18.33
LINE3,01-10-2020 22:00:40.015,0.05,2.51,18.27
LINE3,01-10-2020 22:01:40.014,0.05,2.5,18.24
LINE3,01-10-2020 22:02:40.015,0.05,2.46,18.3
LINE3,01-10-2020 22:03:40.015,0.05,2.51,18.2
LINE3,01-10-2020 22:04:40.014,0.05,2.51,18.21
LINE3,01-10-2020 22:05:40.014,0.05,2.53,18.2
LINE3,01-10-2020 22:06:40.015,0.05,2.49,18.19
LINE3,01-10-2020 22:07:40.014,0.05,2.5,18.2
LINE3,01-10-2020 22:08:40.013,0.05,2.49,18.2
LINE3,01-10-2020 22:09:40.015,0.05,2.48,18.11
LINE3,01-10-2020 22:10:40.013,0.05,2.51,18.09
LINE3,01-10-2020 22:11:40.014,0.05,2.49,18.08
LINE3,01-10-2020 22:12:40.014,0.05,2.52,18.03
LINE3,01-10-2020 22:13:40.015,0.05,2.51,18.04
LINE3,01-10-2020 22:14:40.015,0.05,2.51,18.05
LINE3,01-10-2020 22:15:40.014,0.05,2.48,18.04
LINE3,01-10-2020 22:16:40.014,0.05,2.48,17.99
LINE3,01-10-2020 22:17:40.013,0.05,2.49,17.97
LINE3,01-10-2020 22:18:40.015,0.05,2.49,17.99
LINE3,01-10-2020 22:19:40.013,0.05,2.51,17.99
LINE3,01-10-2020 22:20:40.014,0.05,2.5,17.99
LINE3,01-10-2020 22:21:40.014,0.05,2.5,17.79
LINE3,01-10-2020 22:22:40.014,0.05,2.49,17.86
LINE3,01-10-2020 22:23:40.014,0.05,2.49,17.85
LINE3,01-10-2020 22:24:40.013,0.05,2.51,17.82
LINE3,01-10-2020 22:25:40.014,0.05,2.51,17.75
LINE3,01-10-2020 22:26:40.014,0.05,2.51,17.76
LINE3,01-10-2020 22:27:40.015,0.05,2.51,17.74
LINE3,01-10-2020 22:28:40.016,0.05,2.51,17.75
LINE3,01-10-2020 22:29:40.015,0.05,2.47,17.73
LINE3,01-10-2020 22:30:40.015,0.05,2.5,17.65
LINE3,01-10-2020 22:31:40.014,0.05,2.51,17.64
LINE3,01-10-2020 22:32:40.015,0.05,2.49,17.64
LINE3,01-10-2020 22:33:40.013,0.05,2.51,17.59
LINE3,01-10-2020 22:34:40.015,0.05,2.48,17.55
LINE3,01-10-2020 22:35:40.014,0.04,2.46,17.55
LINE3,01-10-2020 22:36:40.015,0.04,2.48,17.53
LINE3,01-10-2020 22:37:40.014,0.04,2.48,17.54
LINE3,01-10-2020 22:38:40.014,0.04,2.52,17.52
LINE3,01-10-2020 22:39:40.014,0.04,2.51,17.44
LINE3,01-10-2020 22:40:40.014,0.04,2.51,17.43
LINE3,01-10-2020 22:41:40.014,0.04,2.52,17.42
LINE3,01-10-2020 22:42:40.014,0.04,2.48,17.37
LINE3,01-10-2020 22:43:40.014,0.04,2.52,17.37
LINE3,01-10-2020 22:44:40.015,0.04,2.45,17.37
LINE3,01-10-2020 22:45:40.014,0.04,2.48,17.3
LINE3,01-10-2020 22:46:40.014,0.04,2.49,17.3
LINE3,01-10-2020 22:47:40.013,0.04,2.52,17.26
LINE3,01-10-2020 22:48:40.015,0.04,2.5,17.19
LINE3,01-10-2020 22:49:40.013,0.04,2.52,17.28
LINE3,01-10-2020 22:50:40.014,0.04,2.47,17.31
LINE3,01-10-2020 22:51:40.014,0.04,2.47,17.37
LINE3,01-10-2020 22:52:40.015,0.04,2.51,17.42
LINE3,01-10-2020 22:53:40.015,0.04,2.51,17.35
LINE3,01-10-2020 22:54:40.013,0.04,2.51,17.53
LINE3,01-10-2020 22:55:40.015,0.04,2.51,17.53
LINE3,01-10-2020 22:56:40.013,0.04,2.49,17.53
LINE3,01-10-2020 22:57:40.014,0.04,2.54,17.53
LINE3,01-10-2020 22:58:40.013,0.04,2.51,17.57
LINE3,01-10-2020 22:59:40.015,0.04,2.51,17.59
LINE3,01-10-2020 23:00:40.014,0.05,2.51,17.64
LINE3,01-10-2020 23:01:40.014,0.05,2.51,17.74
LINE3,01-10-2020 23:02:40.014,0.05,2.53,17.75
LINE3,01-10-2020 23:03:40.013,0.05,2.47,17.74
LINE3,01-10-2020 23:04:40.015,0.05,2.49,17.76
LINE3,01-10-2020 23:05:40.013,0.05,2.48,17.85
LINE3,01-10-2020 23:06:40.014,0.05,2.51,17.86
LINE3,01-10-2020 23:07:40.015,0.05,2.53,17.98
LINE3,01-10-2020 23:08:40.015,0.05,2.49,17.99
LINE3,01-10-2020 23:09:40.015,0.05,2.51,17.99
LINE3,01-10-2020 23:10:40.013,0.05,2.46,18.03
LINE3,01-10-2020 23:11:40.015,0.05,2.51,18.05
LINE3,01-10-2020 23:12:40.013,0.05,2.46,18.1
LINE3,01-10-2020 23:13:40.015,0.05,2.5,18.21
LINE3,01-10-2020 23:14:40.014,0.05,2.5,18.19
LINE3,01-10-2020 23:15:40.014,0.05,2.5,18.19
LINE3,01-10-2020 23:16:40.014,0.05,2.52,18.26
LINE3,01-10-2020 23:17:40.015,0.05,2.48,18.24
LINE3,01-10-2020 23:18:40.015,0.05,2.5,18.31
LINE3,01-10-2020 23:19:40.014,0.05,2.5,18.31
LINE3,01-10-2020 23:20:40.014,0.05,2.5,18.43
LINE3,01-10-2020 23:21:40.013,0.05,2.48,18.43
LINE3,01-10-2020 23:22:40.015,0.05,2.51,18.42
LINE3,01-10-2020 23:23:40.014,0.05,2.52,18.41
LINE3,01-10-2020 23:24:40.015,0.05,2.48,18.46
LINE3,01-10-2020 23:25:40.014,0.05,2.5,18.52
LINE3,01-10-2020 23:26:40.014,0.05,2.48,18.62
LINE3,01-10-2020 23:27:40.014,0.05,2.49,18.64
LINE3,01-10-2020 23:28:40.014,0.05,2.51,18.64
LINE3,01-10-2020 23:29:40.015,0.05,2.51,18.63
LINE3,01-10-2020 23:30:40.014,0.05,2.51,18.64
LINE3,01-10-2020 23:31:40.014,0.05,2.49,18.64
LINE3,01-10-2020 23:32:40.015,0.05,2.54,18.67
LINE3,01-10-2020 23:33:40.014,0.05,2.51,18.69
LINE3,01-10-2020 23:34:40.014,0.05,2.48,18.64
LINE3,01-10-2020 23:35:40.014,0.05,2.49,18.67
LINE3,01-10-2020 23:36:40.015,0.05,2.51,18.62
LINE3,01-10-2020 23:37:40.014,0.05,2.51,18.64
LINE3,01-10-2020 23:38:40.015,0.05,2.48,18.67
LINE3,01-10-2020 23:39:40.014,0.05,2.51,18.64
LINE3,01-10-2020 23:40:40.014,0.05,2.46,18.68
LINE3,01-10-2020 23:41:40.014,0.05,2.52,18.69
LINE3,01-10-2020 23:42:40.013,0.05,2.5,18.67
LINE3,01-10-2020 23:43:40.014,0.05,2.51,18.66
LINE3,01-10-2020 23:44:40.013,0.05,2.51,18.62
LINE3,01-10-2020 23:45:40.014,0.05,2.54,18.65
LINE3,01-10-2020 23:46:40.015,0.05,2.51,18.64
LINE3,01-10-2020 23:47:40.014,0.05,2.48,18.62
LINE3,01-10-2020 23:48:40.015,0.05,2.52,18.64
LINE3,01-10-2020 23:49:40.013,0.05,2.51,18.63
LINE3,01-10-2020 23:50:40.015,0.05,2.51,18.64
LINE3,01-10-2020 23:51:40.013,0.05,2.51,18.64
LINE3,01-10-2020 23:52:40.015,0.05,2.5,18.65
LINE3,01-10-2020 23:53:40.013,0.05,2.51,18.64
LINE3,01-10-2020 23:54:40.015,0.05,2.48,18.52
LINE3,01-10-2020 23:55:40.014,0.05,2.51,18.53
LINE3,01-10-2020 23:56:40.014,0.05,2.48,18.54
LINE3,01-10-2020 23:57:40.015,0.05,2.53,18.46
LINE3,01-10-2020 23:58:40.013,0.05,2.48,18.51
LINE3,01-10-2020 23:59:40.014,0.05,2.5,18.41
